	fuzzy	strategy	similarity_metric	n_components	model	accuracy	precision	recall	f1_score
705	True	selective_intersection+intersection+mean	quantum	27	selective_intersection+intersection+mean_quantum	0.5146455770357352	0.5097503900156006	0.7656707674282367	0.6120346523062514
706	True	selective_intersection+mean	quantum	27	selective_intersection+mean_quantum	0.5146455770357352	0.5097503900156006	0.7656707674282367	0.6120346523062514
707	False	baseline_sent	cos	56	baseline_sent_cos	0.6208260105448155	0.6265725682724762	0.5981253661394259	0.6120185823467705
708	False	baseline_sent	cos	52	baseline_sent_cos	0.6211189220855302	0.6271134337534583	0.5975395430579965	0.6119694015299235
709	True	selective_intersection+intersection+mean	quantum	23	selective_intersection+intersection+mean_quantum	0.5134739308728764	0.5089389817333851	0.7671353251318102	0.6119158878504672
710	True	selective_intersection+mean	quantum	23	selective_intersection+mean_quantum	0.5134739308728764	0.5089389817333851	0.7671353251318102	0.6119158878504672
711	True	selective_intersection+intersection+mean	quantum	25	selective_intersection+intersection+mean_quantum	0.5143526654950205	0.509551656920078	0.7656707674282367	0.6118913857677902
712	True	selective_intersection+mean	quantum	25	selective_intersection+mean_quantum	0.5143526654950205	0.509551656920078	0.7656707674282367	0.6118913857677902
713	True	selective_intersection+intersection+mean	cos	37	selective_intersection+intersection+mean_cos	0.5206502636203867	0.5140466228332337	0.7557117750439367	0.6118818925649235
714	True	selective_intersection+mean	cos	37	selective_intersection+mean_cos	0.5206502636203867	0.5140466228332337	0.7557117750439367	0.6118818925649235
715	False	baseline_sent	cos	59	baseline_sent_cos	0.6214118336262449	0.627813752698119	0.5963678968951377	0.6116869460718041
716	True	selective_intersection+intersection+mean	cos	41	selective_intersection+intersection+mean_cos	0.5209431751611013	0.5142743062487523	0.7545401288810779	0.611658553959397
717	True	selective_intersection+mean	cos	41	selective_intersection+mean_cos	0.5209431751611013	0.5142743062487523	0.7545401288810779	0.611658553959397
718	True	selective_intersection+intersection+mean	quantum	28	selective_intersection+intersection+mean_quantum	0.5147920328060925	0.5098690639046316	0.7642062097246631	0.6116516234907983
719	True	selective_intersection+mean	quantum	28	selective_intersection+mean_quantum	0.5147920328060925	0.5098690639046316	0.7642062097246631	0.6116516234907983
720	True	selective_intersection+intersection+mean	cos	38	selective_intersection+intersection+mean_cos	0.5205038078500293	0.5139553429027113	0.7551259519625073	0.6116251482799525
721	True	selective_intersection+mean	cos	38	selective_intersection+mean_cos	0.5205038078500293	0.5139553429027113	0.7551259519625073	0.6116251482799525
722	True	selective_intersection+intersection+mean	quantum	30	selective_intersection+intersection+mean_quantum	0.5155243116578794	0.5103880831046649	0.7627416520210897	0.6115547205260686
723	True	selective_intersection+mean	quantum	30	selective_intersection+mean_quantum	0.5155243116578794	0.5103880831046649	0.7627416520210897	0.6115547205260686
724	True	selective_intersection+intersection+mean	cos	26	selective_intersection+intersection+mean_cos	0.5199179847685999	0.5135404221425727	0.7554188635032221	0.6114272166903746
725	True	selective_intersection+mean	cos	26	selective_intersection+mean_cos	0.5199179847685999	0.5135404221425727	0.7554188635032221	0.6114272166903746
726	False	baseline_sent	cos	49	baseline_sent_cos	0.6209724663151728	0.6272335181762169	0.5963678968951377	0.6114114114114114
727	True	selective_intersection+intersection+mean	cos	36	selective_intersection+intersection+mean_cos	0.520796719390744	0.5141829804234919	0.7539543057996485	0.6114014251781472
728	True	selective_intersection+mean	cos	36	selective_intersection+mean_cos	0.520796719390744	0.5141829804234919	0.7539543057996485	0.6114014251781472
729	False	baseline_sent	cos	54	baseline_sent_cos	0.6208260105448155	0.627040344933785	0.5963678968951377	0.6113196216784267
730	True	selective_intersection+intersection+mean	wasserstein-2	7	selective_intersection+intersection+mean_wasserstein-2	0.5256297598125366	0.5177881683268957	0.7460456942003515	0.6113044521780872
731	True	selective_intersection+mean	wasserstein-2	7	selective_intersection+mean_wasserstein-2	0.5256297598125366	0.5177881683268957	0.7460456942003515	0.6113044521780872
